"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"67280004a5b7d72acde9c8e5","2024-11-03 22:58:12.000000","checkin","private","-360","true","40b28c80f964a52054ff1ee3","Will's Northwoods Inn","https://foursquare.com/v/wills-northwoods-inn/40b28c80f964a52054ff1ee3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"6727b99339582c1e22767682","2024-11-03 17:57:39.000000","checkin","private","-360","true","4a96fa1af964a520cc2720e3","Andersonville Wine and Spirits","https://foursquare.com/v/andersonville-wine-and-spirits/4a96fa1af964a520cc2720e3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"6726c2ef60400260473f743b","2024-11-03 00:25:19.000000","checkin","private","-300","true","5f0a6ca48d6ed72efeb14538","Mama Delia","https://foursquare.com/v/mama-delia/5f0a6ca48d6ed72efeb14538","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"6725577edb599a6166ed050d","2024-11-01 22:34:38.000000","checkin","private","-300","true","4ae3cf7df964a520199921e3","Edgewater Produce","https://foursquare.com/v/edgewater-produce/4ae3cf7df964a520199921e3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"671ead9657719f747b086e3d","2024-10-27 21:16:06.000000","checkin","private","-300","true","5a32f254a795bd118f395878","Spiteful Brewing","https://foursquare.com/v/spiteful-brewing/5a32f254a795bd118f395878","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"671e8cf82f722119db07fe78","2024-10-27 18:56:56.000000","checkin","private","-300","true","4d8bc074761e224b141ac329","Al's #1 Italian Beef","https://foursquare.com/v/als-1-italian-beef/4d8bc074761e224b141ac329","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"671d725f83f9ce67d038462a","2024-10-26 22:51:11.000000","checkin","private","-300","true","59bc98f62bf9a9618c81db96","Half Acre Beer Co Balmoral Tap Room & Garden","https://foursquare.com/v/half-acre-beer-co-balmoral-tap-room--garden/59bc98f62bf9a9618c81db96","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"671d6204255fa101def901c2","2024-10-26 21:41:24.000000","checkin","private","-300","true","4a96fa1af964a520cc2720e3","Andersonville Wine and Spirits","https://foursquare.com/v/andersonville-wine-and-spirits/4a96fa1af964a520cc2720e3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"671d5a6f3211794768a9af82","2024-10-26 21:09:03.000000","checkin","private","-300","true","5dfc062b9ffbda0008f68252","Talard Thai Asian Market","https://foursquare.com/v/talard-thai-asian-market/5dfc062b9ffbda0008f68252","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"671d0c29ff9adf74d6d38f36","2024-10-26 15:35:05.000000","checkin","private","-300","true","6691581f455bad244f01fccf","Nabala Cafe","https://foursquare.com/v/nabala-cafe/6691581f455bad244f01fccf","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"671d023ef6d8d824fd6549b7","2024-10-26 14:52:46.000000","checkin","private","-300","true","4adcc0d9f964a5206f2f21e3","Montrose Point Bird Sanctuary","https://foursquare.com/v/montrose-point-bird-sanctuary/4adcc0d9f964a5206f2f21e3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"671cfe5c06cd7659642d8756","2024-10-26 14:36:12.000000","checkin","private","-300","true","4c70512ad274b60cc460d90d","Montrose Dunes Nature Preserve","https://foursquare.com/v/montrose-dunes-nature-preserve/4c70512ad274b60cc460d90d","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"671cf7fba165fc17ba1c88dd","2024-10-26 14:08:59.000000","checkin","private","-300","true","4adcc0d9f964a5206f2f21e3","Montrose Point Bird Sanctuary","https://foursquare.com/v/montrose-point-bird-sanctuary/4adcc0d9f964a5206f2f21e3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"6716cfe1b4e43f71e3380c91","2024-10-21 22:04:17.000000","checkin","private","-300","true","627ea93cadb0ce5a9d188c61","Sfera","https://foursquare.com/v/sfera/627ea93cadb0ce5a9d188c61","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"6716ccccf708a8219e1805ee","2024-10-21 21:51:08.000000","checkin","private","-300","true","5aa41fe767f62b134b179b22","Edgewater Dog Park","https://foursquare.com/v/edgewater-dog-park/5aa41fe767f62b134b179b22","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"67155354243d173dc9738968","2024-10-20 19:00:36.000000","checkin","private","-300","true","40b28c80f964a52054ff1ee3","Will's Northwoods Inn","https://foursquare.com/v/wills-northwoods-inn/40b28c80f964a52054ff1ee3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"671549fd0b5d3b01a3f562ef","2024-10-20 18:20:45.000000","checkin","private","-300","true","4b6cfef5f964a52026622ce3","Thalia Hall","https://foursquare.com/v/thalia-hall/4b6cfef5f964a52026622ce3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"671537b7d320b637dc564425","2024-10-20 17:02:47.000000","checkin","private","-300","true","4b5c74bcf964a520bd3029e3","St. Mary of Perpetual Help Parish","https://foursquare.com/v/st-mary-of-perpetual-help-parish/4b5c74bcf964a520bd3029e3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"67152bc7d8cc4e674d00d2dc","2024-10-20 16:11:51.000000","checkin","private","-300","true","4b5ac57af964a520f6d328e3","Bubbly Dynamics","https://foursquare.com/v/bubbly-dynamics/4b5ac57af964a520f6d328e3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"671525aa0b5d3b01a3f57d29","2024-10-20 15:45:46.000000","checkin","private","-300","true","4daf4a77fc60997ee92a6392","Ramova Theater","https://foursquare.com/v/ramova-theater/4daf4a77fc60997ee92a6392","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"671517bb634ade16348fd8ab","2024-10-20 14:46:19.000000","checkin","private","-300","true","505cf881e4b012e2dbdf10f1","Jackalope Coffee & Tea","https://foursquare.com/v/jackalope-coffee--tea/505cf881e4b012e2dbdf10f1","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"67150ffba95672245224a025","2024-10-20 14:13:15.000000","checkin","private","-300","true","5f114ada9e5df36494eb979e","The Lawrence House","https://foursquare.com/v/the-lawrence-house/5f114ada9e5df36494eb979e","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"6713c79611180348c9717024","2024-10-19 14:52:06.000000","checkin","private","-300","true","5155d630e4b0e990ed93d463","Segundo Ruiz Belvis Cultural Center","https://foursquare.com/v/segundo-ruiz-belvis-cultural-center/5155d630e4b0e990ed93d463","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"6713256e22694d0274b61b12","2024-10-19 03:20:14.000000","checkin","private","-300","true","40b28c80f964a5204bff1ee3","Sheffield's Beer & Wine Garden","https://foursquare.com/v/sheffields-beer--wine-garden/40b28c80f964a5204bff1ee3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"67130a5727af6867864703df","2024-10-19 01:24:39.000000","checkin","private","-300","true","417c4200f964a520ca1d1fe3","The Vic Theatre","https://foursquare.com/v/the-vic-theatre/417c4200f964a520ca1d1fe3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"671305466b88bc7674f42737","2024-10-19 01:03:02.000000","checkin","private","-300","true","49ea526ff964a52051661fe3","Kirkwood Bar & Grill","https://foursquare.com/v/kirkwood-bar--grill/49ea526ff964a52051661fe3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"67119a610fc061331810b949","2024-10-17 23:14:41.000000","checkin","private","-300","true","4ae3cf7df964a520199921e3","Edgewater Produce","https://foursquare.com/v/edgewater-produce/4ae3cf7df964a520199921e3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"67110b8a48fc4522179931fa","2024-10-17 13:05:14.000000","checkin","private","-300","true","42b75880f964a52090251fe3","Millennium Park","https://foursquare.com/v/millennium-park/42b75880f964a52090251fe3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"670d7d520985e0069fc4ffe9","2024-10-14 20:21:38.000000","checkin","private","-300","true","4a96fa5ff964a520cd2720e3","Middle East Bakery & Grocery & Café","https://foursquare.com/v/middle-east-bakery--grocery--caf%C3%A9/4a96fa5ff964a520cd2720e3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"670d6f8cde8e5059f1ab1cc8","2024-10-14 19:22:52.000000","checkin","private","-300","true","4b76f7a4f964a520886f2ee3","Chicago Public Library","https://foursquare.com/v/chicago-public-library/4b76f7a4f964a520886f2ee3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"670c4ed0f9b5d74169fb86f2","2024-10-13 22:50:56.000000","checkin","private","-300","true","5aa41fe767f62b134b179b22","Edgewater Dog Park","https://foursquare.com/v/edgewater-dog-park/5aa41fe767f62b134b179b22","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"670c1f610ce6327d94df5c71","2024-10-13 19:28:33.000000","checkin","private","-300","true","4a5a77a4f964a52062ba1fe3","Chicago O'Hare International Airport (ORD)","https://foursquare.com/v/chicago-ohare-international-airport/4a5a77a4f964a52062ba1fe3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"66ed7752b7699b64ae49ac1e","2024-09-20 13:23:30.000000","checkin","private","-300","true","4a198a3ef964a520237a1fe3","Chicago Midway International Airport (MDW)","https://foursquare.com/v/chicago-midway-international-airport-mdw/4a198a3ef964a520237a1fe3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"66eca8f8b23ffd6692b6ade9","2024-09-19 22:43:04.000000","checkin","private","-300","true","5aa41fe767f62b134b179b22","Edgewater Dog Park","https://foursquare.com/v/edgewater-dog-park/5aa41fe767f62b134b179b22","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"66eb473ea5f7fa7ee7ee4f65","2024-09-18 21:33:50.000000","checkin","private","-300","true","4abbde72f964a520488520e3","Dirk's Fish & Gourmet Shop","https://foursquare.com/v/dirks-fish--gourmet-shop/4abbde72f964a520488520e3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"66eb34b494ec1705c72be75c","2024-09-18 20:14:44.000000","checkin","private","-300","true","4c3e25860e0d0f47e024157f","Salon V","https://foursquare.com/v/salon-v/4c3e25860e0d0f47e024157f","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"66ea16913d665005690866fa","2024-09-17 23:53:53.000000","checkin","private","-300","true","5aa41fe767f62b134b179b22","Edgewater Dog Park","https://foursquare.com/v/edgewater-dog-park/5aa41fe767f62b134b179b22","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"66ea0ed9069ce63dbb646c09","2024-09-17 23:20:57.000000","checkin","private","-300","true","5d75675ad153b00008821f12","Enjoy, An Urban General Store - Andersonville","https://foursquare.com/v/enjoy-an-urban-general-store--andersonville/5d75675ad153b00008821f12","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"66e8b8c13d665005690890bb","2024-09-16 23:01:21.000000","checkin","private","-300","true","5aa41fe767f62b134b179b22","Edgewater Dog Park","https://foursquare.com/v/edgewater-dog-park/5aa41fe767f62b134b179b22","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"66e886862b00004c53a7b148","2024-09-16 19:27:02.000000","checkin","private","-300","true","4ae3cf7df964a520199921e3","Edgewater Produce","https://foursquare.com/v/edgewater-produce/4ae3cf7df964a520199921e3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"66e74ea0bd5b8b4bd3d32a12","2024-09-15 21:16:16.000000","checkin","private","-300","true","573cf2db498e9c3318f74654","Dovetail Brewery","https://foursquare.com/v/dovetail-brewery/573cf2db498e9c3318f74654","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"66e65a9f7b24161c76e5f3d9","2024-09-15 03:55:11.000000","checkin","private","-300","true","40b28c80f964a5207afe1ee3","Simon's Tavern","https://foursquare.com/v/simons-tavern/40b28c80f964a5207afe1ee3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
